dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,regime,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,acompanhamento,autoresEstruturados,local,arquivamento,linksOrigem,tema,observacao,linkLegislacao.url,linkLegislacao.rotulo
Remissivo,PROJETO DE LEI,PL,748,1980,GOVERNADOR DO ESTADO,"REAJUSTA OS VALORES DOS SÍMBOLOS DE VENCIMENTOS DOS QUADROS
PERMANENTES DAS SECRETARIAS E DOS SERVIÇOS AUXILIARES DOS TRIBUNAIS
DE JUSTIÇA E DE ALÇADA, E DÁ OUTRAS PROVIDÊNCIAS.","REAJUSTAMENTO, VALOR, VENCIMENTOS, SERVIDOR, TRIBUNAL DE ALÇADA DO
ESTADO DE MINAS GERAIS (TAMG), TRIBUNAL DE JUSTIÇA DO ESTADO DE
MINAS GERAIS (TJMG).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-06-26,000149526,PL. 748 1980 - PROJETO DE LEI,,DELIBERAÇÃO DE PLENÁRIO,"PESSOAL
TRIBUNAL DE ALÇADA DO ESTADO DE MINAS GERAIS (TAMG)
TRIBUNAL DE JUSTIÇA DO ESTADO DE MINAS GERAIS (TJMG)",LEI 7769 1980 - LEI ORDINÁRIA,20160711,1148,zigoni,1980-06-24,"list(passo = 1, data = ""1980-06-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO:\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 21 8 1980\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 20 8 1980\nENCAMINHADA A MATÉRIA À SANÇÃO NOS TERMOS DO ART. 222 DO RI.\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 8 1980"")",list(),list(),N,NULL,NA,NA,"list(descricao = ""MSG 225 1980"")",ADMINISTRAÇÃO PÚBLICA,NA,/legislacao/mineira/LEI/7769/1980,LEI 7769 1980 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,747,1980,GOVERNADOR DO ESTADO,"REAJUSTA OS VALORES DOS SÍMBOLOS DE VENCIMENTOS DO PESSOAL DOS SERVIÇOS
AUXILIARES E DE PROVENTOS DOS INATIVOS DO TRIBUNAL DE CONTAS DO ESTADO, E
DÁ OUTRAS PROVIDÊNCIAS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-06-26,000149527,PL. 747 1980 - PROJETO DE LEI,,DELIBERAÇÃO DE PLENÁRIO,"PESSOAL
TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS (TCEMG)",LEI 7770 1980 - LEI ORDINÁRIA,20170926,1202,m20993,1980-06-24,"list(passo = 1, data = ""1980-06-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO:\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 20 8 1980, COM EMENDA\nREDAÇÃO FINAL\nAPROVAÇÃO: 21 8 1980\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. ROBERTO LUIZ SOARES\nPUBLICAÇÃO: 19 8 1980\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 21 8 1980\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 8 1980"")",list(),list(),N,NULL,NA,NA,"list(descricao = ""MSG 224 1980"")",ADMINISTRAÇÃO PÚBLICA,NA,/legislacao/mineira/LEI/7770/1980,LEI 7770 1980 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,746,1980,GOVERNADOR DO ESTADO,"DISPÕE SOBRE OS VENCIMENTOS DOS CARGOS DA MAGISTRATURA, DE CONSELHEIRO E
AUDITOR DO TRIBUNAL DE CONTAS E DÁ OUTRAS PROVIDÊNCIAS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-06-26,000149528,PL. 746 1980 - PROJETO DE LEI,,DELIBERAÇÃO DE PLENÁRIO,"PESSOAL
TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS (TCEMG)",LEI 7771 1980 - LEI ORDINÁRIA,20170926,1200,m20993,1980-06-24,"list(passo = 1, data = ""1980-06-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO:\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 20 8 1980, COM EMENDAS\nEMENDAS PUBLICADAS NO DL EM 28 6 1980 E 5 8 1980\nREDAÇÃO FINAL\nAPROVAÇÃO: 21 8 1980\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. FÚLVIO FONTOURA\nPUBLICAÇÃO: 19 8 1980\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 26 8 1980 E 27 8 1980\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 8 1980"")",list(),list(),N,NULL,NA,NA,"list(descricao = ""MSG 223 1980"")",ADMINISTRAÇÃO PÚBLICA,NA,/legislacao/mineira/LEI/7771/1980,LEI 7771 1980 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,744,1980,DEPUTADO HIDELBRANDO CANABRAVA             ARENA,"REVOGA O PARÁGRAFO ÚNICO DO ART. 26 DO DECRETO 19781, DE
16 2 1979 (REVOGA O PRAZO PARA RETORNO DE SERVIDORES DO
QUADRO DE AUXILIARES DA JUSTIÇA DE PRIMEIRA INSTÂNCIA, EM
DESVIO DE FUNÇÃO OU A DISPOSIÇÃO DE OUTRO ÓRGÃO, EXCETO
QUANDO NOMEADO PARA CARGO DE PROVIMENTO EM COMISSÃO).",NA,REJEITADO,RJTDO,PROPOSIÇÕES REJEITADAS,MRJTD,1980-06-26,000149529,PL. 744 1980 - PROJETO DE LEI,2114,DELIBERAÇÃO DE PLENÁRIO,NA,NA,19980101,NA,Carga,1980-06-24,"list(passo = 1, data = ""1980-06-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 24 3 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 25 4 1981\nSERVIÇO PÚBLICO\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FÚLVIO FONTOURA\nPUBLICAÇÃO: 25 4 1981\nARQUIVADO NOS TERMOS DO ART. 190 DO REGIMENTO INTERNO."")",list(),list(),N,"list(id = 2114, nome = ""DEPUTADO HIDELBRANDO CANABRAVA"", partido = ""ARENA"")",NA,NA,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,743,1980,DEPUTADO EUCLIDES CINTRA                   PDS,"DÁ DENOMINAÇÃO AO CENTRO SOCIAL URBANO DE ITAJUBÁ (DE PROFESSOR JOSÉ
ERNESTO COELHO).","DENOMINAÇÃO, CENTRO SOCIAL URBANO, MUNICÍPIO, ITAJUBÁ.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-06-26,000149530,PL. 743 1980 - PROJETO DE LEI,295,NA,PRÓPRIO PÚBLICO,LEI 7813 1980 - LEI ORDINÁRIA,20120508,1557,rosanacf,1980-06-24,"list(passo = 1, data = ""1980-06-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 7 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 3 9 1980\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 17 9 1980\nREDAÇÃO FINAL\nAPROVAÇÃO: 22 9 1980\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 26 8 1980\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ROBERTO JUNQUEIRA\nPUBLICAÇÃO: 9 9 1980\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EURÍPEDES CRAIDE\nPUBLICAÇÃO: 23 9 1980\nSANCIONADO\nPUBLICAÇÃO DA LEI: 14 10 1980"")",list(),list(),N,"list(id = 295, nome = ""DEPUTADO EUCLIDES CINTRA"", partido = ""PDS"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7813/1980,LEI 7813 1980 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,742,1980,DEPUTADO JOSÉ PEREIRA                      PMDB,"DECLARA DE UTILIDADE PÚBLICA O SMART FUTEBOL CLUB, COM SEDE EM ITAJUBÁ.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ITAJUBÁ.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-06-24,000149531,PL. 742 1980 - PROJETO DE LEI,2040,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7838 1980 - LEI ORDINÁRIA,20120202,1541,rosanacf,1980-06-20,"list(passo = 1, data = ""1980-06-20"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 7 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 16 9 1980\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 1 10 1980\nREDAÇÃO FINAL\nAPROVAÇÃO: 8 10 1980\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 5 9 1980\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 26 9 1980\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 11 10 1980\nSANCIONADO\nPUBLICAÇÃO DA LEI: 31 10 1980"")",list(),list(),N,"list(id = 2040, nome = ""DEPUTADO JOSÉ PEREIRA"", partido = ""PMDB"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7838/1980,LEI 7838 1980 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,740,1980,DEPUTADO LUIZ OTÁVIO VALADARES             PMDB,"DISPÕE SOBRE A AUTORIZAÇÃO PARA IMPLANTAÇÃO, NO ESTADO DE
MINAS GERAIS, DE INSTALAÇÕES INDUSTRIAIS PARA PRODUÇÃO DE
ENERGIA NUCLEAR.",NA,REJEITADO,RJTDO,PROPOSIÇÕES REJEITADAS,MRJTD,1980-06-21,000149533,PL. 740 1980 - PROJETO DE LEI,2043,DELIBERAÇÃO DE PLENÁRIO,NA,NA,19980101,NA,Carga,1906-06-19,"list(passo = 1, data = ""1906-06-19"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 24 3 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 21 5 1981\nECONOMIA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NUNES COELHO\nPUBLICAÇÃO: 21 5 1981\nDEFESA DO MEIO AMBIENTE\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. OSCAR CORRÊA\nPUBLICAÇÃO: 21 5 1981\nARQUIVADO NOS TERMOS DO ART. 190 DO RI."")",list(),list(),N,"list(id = 2043, nome = ""DEPUTADO LUIZ OTÁVIO VALADARES"", partido = ""PMDB"")",NA,NA,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,739,1980,DEPUTADO GERALDO DA COSTA PEREIRA          PMDB,"DECLARA DE UTILIDADE PÚBLICA O AUTOMÓVEL CLUBE DE DIVINÓPOLIS,
COM SEDE EM DIVINÓPOLIS.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, DIVINÓPOLIS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-06-21,000149534,PL. 739 1980 - PROJETO DE LEI,2036,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7811 1980 - LEI ORDINÁRIA,20120202,1542,rosanacf,1980-06-19,"list(passo = 1, data = ""1980-06-19"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 7 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 3 9 1980\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 10 9 1980\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 9 1980\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 22 8 1980\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ADEMIR LUCAS\nPUBLICAÇÃO: 9 9 1980\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. MILTON LIMA\nPUBLICAÇÃO: 19 9 1980\nSANCIONADO\nPUBLICAÇÃO DA LEI: 11 10 1980"")",list(),list(),N,"list(id = 2036, nome = ""DEPUTADO GERALDO DA COSTA PEREIRA"", partido = ""PMDB"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7811/1980,LEI 7811 1980 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,738,1980,DEPUTADO HÉLIO RESENDE                     PFL,"DECLARA DE UTILIDADE PÚBLICA A AÇÃO SOCIAL NOSSA SENHORA APARECIDA, COM
SEDE EM BELO HORIZONTE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-06-21,000149535,PL. 738 1980 - PROJETO DE LEI,2037,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7809 1980 - LEI ORDINÁRIA,20120202,1543,rosanacf,1980-06-19,"list(passo = 1, data = ""1980-06-19"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 7 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 3 9 1980\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 10 9 1980\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 9 1980\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 8 8 1980\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ROBERTO JUNQUEIRA\nPUBLICAÇÃO: 9 9 1980\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. MILTON LIMA\nPUBLICAÇÃO: 19 9 1980\nSANCIONADO\nPUBLICAÇÃO DA LEI: 11 10 1980"")",list(),list(),N,"list(id = 2037, nome = ""DEPUTADO HÉLIO RESENDE"", partido = ""PFL"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7809/1980,LEI 7809 1980 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,737,1980,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A DOAR AO MUNICÍPIO DE BERTÓPOLIS
TERRENOS DEVOLUTOS, SITUADOS NOS DISTRITOS DE SANTA HELENA
E UMBURANINHA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-06-21,000149536,PL. 737 1980 - PROJETO DE LEI,NA,DELIBERAÇÃO DE PLENÁRIO,NA,LEI 7868 1980 - LEI ORDINÁRIA,19980101,NA,Carga,1980-06-19,"list(passo = 1, data = ""1980-06-19"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 3 7 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 9 10 1980\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 21 10 1980\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 10 1980\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 9 9 1980\nECONOMIA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. GOMES MOREIRA\nPUBLICAÇÃO: 9 9 1980\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. GERALDO DA COSTA PEREIRA\nPUBLICAÇÃO: 9 9 1980\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: 16 10 1980\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EURÍPEDES CRAIDE\nPUBLICAÇÃO: 1 11 1980\nSANCIONADO\nPUBLICAÇÃO DA LEI: 21 11 1980"")",list(),list(),N,NULL,NA,NA,"list(descricao = ""MSG 217 1980"")",NA,NA,/legislacao/mineira/LEI/7868/1980,LEI 7868 1980 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,736,1980,MESA DA ASSEMBLÉIA,"ALTERA O QUADRO PERMANENTE DA SECRETARIA DA ASSEMBLÉIA LEGISLATIVA E DÁ
OUTRAS PROVIDÊNCIAS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-06-20,000149539,PL. 736 1980 - PROJETO DE LEI,,DELIBERAÇÃO DE PLENÁRIO,"ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS (ALMG)
PESSOAL",LEI 7827 1980 - LEI ORDINÁRIA,20131016,1542,rosanacf,1980-06-18,"list(passo = 1, data = ""1980-06-18"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 4 7 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 19 9 1980\nEMENDAS PUBLICADAS NO DL EM 30 8 1980\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 30 9 1980\nREDAÇÃO FINAL\nAPROVAÇÃO: 1 10 1980\nCOMISSÕES:\nMESA DA ASSEMBLÉIA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. RUY DA COSTA VAL\nPUBLICAÇÃO: 27 8 1980\nMESA DA ASSEMBLÉIA\nSEGUNDA DISCUSSÃO\nPARECER SOBRE EMENDAS\nRELATOR: DEP. PEDRO NARCISO\nPUBLICAÇÃO: 18 9 1980\nMESA DA ASSEMBLÉIA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 26 9 1980\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 3 10 1980\nSANCIONADO\nPUBLICAÇÃO DA LEI: 25 10 1980"")",list(),list(),N,NULL,NA,NA,NULL,ADMINISTRAÇÃO PÚBLICA,NA,/legislacao/mineira/LEI/7827/1980,LEI 7827 1980 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,734,1980,DEPUTADO DALTON CANABRAVA                  PMDB,"DECLARA DE UTILIDADE PÚBLICA O CENTRO ESPÍRITA PAI TOMÉ OGUM E SETE
ONDAS, COM SEDE EM BELO HORIZONTE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-06-20,000149540,PL. 734 1980 - PROJETO DE LEI,791,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7812 1980 - LEI ORDINÁRIA,20120202,1544,rosanacf,1980-06-18,"list(passo = 1, data = ""1980-06-18"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 7 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 29 8 1980\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 10 9 1980\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 9 1980\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 8 8 1980\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 5 9 1980\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. MILTON LIMA\nPUBLICAÇÃO: 19 9 1980\nSANCIONADO\nPUBLICAÇÃO DA LEI: 11 10 1980"")",list(),list(),N,"list(id = 791, nome = ""DEPUTADO DALTON CANABRAVA"", partido = ""PMDB"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7812/1980,LEI 7812 1980 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,732,1980,DEPUTADO ARTUR FAGUNDES                    PDS,"ALTERA A DENOMINAÇÃO DA ESCOLA ESTADUAL DOM LÚCIO ANTUNES DE SOUZA -
0.5.0.B DA CIDADE DE ESPINOSA.","ALTERAÇÃO, DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, ESPINOSA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-06-20,000149541,PL. 732 1980 - PROJETO DE LEI,739,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 7815 1980 - LEI ORDINÁRIA,20120508,1535,rosanacf,1980-06-18,"list(passo = 1, data = ""1980-06-18"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 7 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 29 8 1980\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 10 9 1980\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 9 1980\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: NÃO CONSTA\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 5 9 1980\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. MILTON LIMA\nPUBLICAÇÃO: 19 9 1980\nSANCIONADO\nPUBLICAÇÃO DA LEI: 14 10 1980"")",list(),list(),N,"list(id = 739, nome = ""DEPUTADO ARTUR FAGUNDES"", partido = ""PDS"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7815/1980,LEI 7815 1980 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,731,1980,DEPUTADO RAIMUNDO ALBERGARIA               PDS,"DECLARA DE UTILIDADE PÚBLICA A SOCIEDADE DE ASSISTÊNCIA
MÉDICO-HOSPITALAR DOUTOR WALTER BRITO, DE CARAÍ.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CARAÍ.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-06-20,000149542,PL. 731 1980 - PROJETO DE LEI,1698,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7810 1980 - LEI ORDINÁRIA,20120202,1544,rosanacf,1980-06-18,"list(passo = 1, data = ""1980-06-18"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 7 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 29 8 1980\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 10 9 1980\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 9 1980\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 8 8 1980\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 5 9 1980\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. MILTON LIMA\nPUBLICAÇÃO: 19 9 1980\nSANCIONADO\nPUBLICAÇÃO DA LEI: 11 10 1980"")",list(),list(),N,"list(id = 1698, nome = ""DEPUTADO RAIMUNDO ALBERGARIA"", partido = ""PDS"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7810/1980,LEI 7810 1980 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,729,1980,DEPUTADO DOMINGOS LANNA                    PFL,"DÁ DENOMINAÇÃO À ESCOLA ESTADUAL DO DISTRITO DE CACHOEIRA DO BRUMADO,
MUNICÍPIO DE MARIANA.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, MARIANA.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1980-06-18,000149546,PL. 729 1980 - PROJETO DE LEI,1679,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,20120508,1535,rosanacf,1980-06-16,"list(passo = 1, data = ""1980-06-16"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 7 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 12 3 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: 13 11 1980\nARQUIVADO, FINAL DE LEGISLATURA"")",list(),list(),N,"list(id = 1679, nome = ""DEPUTADO DOMINGOS LANNA"", partido = ""PFL"")",ARQUIVO,19830131,NULL,NA,NA,NA,NA
